Date,Wheat,Coffe,Corn
10/8/1998,2.99,1.1145,2.1725
10/9/1998,2.9675,1.085,2.215
10/12/1998,2.9025,1.034,2.2
10/13/1998,2.96,1.0415,2.28
10/14/1998,2.94,1.047,2.28
10/15/1998,2.9175,1.0685,2.2725
10/16/1998,2.9575,1.045,2.255
10/19/1998,2.94,1.0675,2.22
10/20/1998,2.8625,1.0395,2.19
10/21/1998,2.87,1.0535,2.19
10/22/1998,2.94,1.0675,2.2125
10/23/1998,2.9525,1.0685,2.1875
10/26/1998,2.9975,1.103,2.19
10/27/1998,2.9525,1.0535,2.19
10/28/1998,2.95,1.064,2.19
10/29/1998,2.905,1.074,2.1875
10/30/1998,2.9425,1.1,2.19
11/2/1998,2.8725,1.197,2.1675
11/3/1998,2.875,1.2895,2.1675
11/4/1998,2.8425,1.2465,2.155
11/5/1998,2.875,1.2435,2.1725
11/6/1998,2.9,1.2295,2.1675
11/9/1998,2.93,1.1965,2.17
11/10/1998,2.93,1.1685,2.2225
11/11/1998,2.925,1.156,2.2525
11/12/1998,2.9225,1.1335,2.245
11/13/1998,2.875,1.1255,2.205
11/16/1998,2.865,1.14,2.1925
11/17/1998,2.88,1.1235,2.19
11/18/1998,2.93,1.106,2.2125
11/19/1998,2.91,1.1095,2.2025
11/20/1998,2.855,1.105,2.2
11/23/1998,2.77,1.0812,2.1725
11/24/1998,2.794,1.0958,2.1895
11/25/1998,2.848,1.115,2.2135
11/30/1998,2.908,1.1054,2.2775
12/1/1998,2.895,1.0885,2.285
12/2/1998,2.8975,1.103,2.2725
12/3/1998,2.85,1.125,2.2475
12/4/1998,2.8625,1.109,2.23
12/7/1998,2.8425,1.12,2.24
12/8/1998,2.8375,1.1185,2.2275
12/9/1998,2.7525,1.1205,2.22
12/10/1998,2.7575,1.16,2.2225
12/11/1998,2.7275,1.1515,2.245
12/14/1998,2.76,1.1785,2.235
12/15/1998,2.7425,1.212,2.2325
12/16/1998,2.78,1.2015,2.2325
12/17/1998,2.7625,1.1865,2.2075
12/18/1998,2.77,1.183,2.1925
12/21/1998,2.785,1.1545,2.19
12/22/1998,2.7675,1.1605,2.19
12/23/1998,2.7775,1.1775,2.1925
12/24/1998,2.8275,1.141,2.2075
12/28/1998,2.825,1.151,2.1925
12/29/1998,2.8175,1.168,2.1875
12/30/1998,2.76,1.1715,2.135
12/31/1998,2.7625,1.1775,2.135
1/4/1999,2.79,1.226,2.1475
1/5/1999,2.8025,1.19,2.1725
1/6/1999,2.875,1.175,2.2375
1/7/1999,2.875,1.1865,2.1975
1/8/1999,2.9125,1.1965,2.2175
1/11/1999,2.8575,1.1995,2.1975
1/12/1999,2.815,1.1715,2.1725
1/13/1999,2.7425,1.203,2.1525
1/14/1999,2.765,1.183,2.155
1/15/1999,2.77,1.1555,2.155
1/19/1999,2.685,1.0655,2.1375
1/20/1999,2.705,1.0655,2.15
1/21/1999,2.68,1.06,2.16
1/22/1999,2.7125,1.055,2.1625
1/25/1999,2.695,1.058,2.155
1/26/1999,2.71,1.0685,2.1575
1/27/1999,2.725,1.038,2.155
1/28/1999,2.7325,1.034,2.16
1/29/1999,2.755,1.039,2.145
2/1/1999,2.6975,1.0555,2.1575
2/2/1999,2.7025,1.0645,2.175
2/3/1999,2.6575,1.055,2.1575
2/4/1999,2.6775,1.039,2.1725
2/5/1999,2.695,1.044,2.185
2/8/1999,2.665,1.04,2.18
2/9/1999,2.645,1.03,2.1675
2/10/1999,2.6725,1.035,2.2025
2/11/1999,2.6275,1.0675,2.16
2/12/1999,2.575,1.059,2.15
2/16/1999,2.5225,1.0095,2.14
2/17/1999,2.5475,1.0255,2.135
2/18/1999,2.58,1.0335,2.15
2/19/1999,2.5475,1.0325,2.15
2/22/1999,2.5175,1.028,2.14
2/23/1999,2.5375,1.061,2.16
2/24/1999,2.4825,1.0624,2.1065
2/25/1999,2.4565,1.0359,2.105
2/26/1999,2.4625,1.0286,2.091
3/1/1999,2.5475,1.0315,2.1125
3/2/1999,2.6375,1.038,2.1575
3/3/1999,2.605,1.0065,2.1475
3/4/1999,2.625,1.034,2.17
3/5/1999,2.6775,1.07,2.16
3/8/1999,2.7,1.041,2.2075
3/9/1999,2.6575,1.0615,2.2125
3/10/1999,2.7525,1.0615,2.235
3/11/1999,2.7725,1.0635,2.245
3/12/1999,2.725,1.0495,2.2275
3/15/1999,2.7225,1.033,2.2
3/16/1999,2.765,1.052,2.2375
3/17/1999,2.7775,1.072,2.2575
3/18/1999,2.7375,1.0265,2.2425
3/19/1999,2.7575,1.021,2.29
3/22/1999,2.7625,1.007,2.3225
3/23/1999,2.7275,1.0095,2.285
3/24/1999,2.6975,1.019,2.28
3/25/1999,2.8225,1.042,2.2975
3/26/1999,2.89,1.092,2.3225
3/29/1999,2.9425,1.128,2.32
3/30/1999,2.94,1.121,2.32
3/31/1999,2.8025,1.097,2.255
4/1/1999,2.7675,1.1005,2.22
4/5/1999,2.7925,1.073,2.1875
4/6/1999,2.795,1.064,2.1625
4/7/1999,2.7475,1.026,2.1775
4/8/1999,2.6875,0.977,2.165
4/9/1999,2.6575,0.9895,2.1775
4/12/1999,2.5875,0.975,2.1425
4/13/1999,2.56,0.9755,2.16
4/14/1999,2.5875,0.989,2.175
4/15/1999,2.625,0.9845,2.1975
4/16/1999,2.565,0.995,2.18
4/19/1999,2.5225,1.021,2.205
4/20/1999,2.585,1,2.24
4/21/1999,2.5725,0.994,2.24
4/22/1999,2.5725,0.9695,2.195
4/23/1999,2.55,0.975,2.2025
4/26/1999,2.5275,0.9925,2.1625
4/27/1999,2.516,1.0031,2.1615
4/28/1999,2.5705,1.0052,2.1665
4/29/1999,2.592,1.0412,2.1655
4/30/1999,2.662,1.0396,2.1795
5/3/1999,2.64,1.027,2.205
5/4/1999,2.63,1.018,2.2275
5/5/1999,2.62,1.036,2.2175
5/6/1999,2.6225,1.0315,2.1975
5/7/1999,2.645,1.0285,2.185
5/10/1999,2.64,1.0535,2.2175
5/11/1999,2.67,1.074,2.2225
5/12/1999,2.705,1.061,2.2325
5/13/1999,2.705,1.0365,2.24
5/14/1999,2.605,1.074,2.2175
5/17/1999,2.6275,1.094,2.2375
5/18/1999,2.64,1.169,2.2125
5/19/1999,2.5975,1.23,2.1975
5/20/1999,2.5625,1.2,2.1925
5/21/1999,2.5225,1.191,2.185
5/24/1999,2.4725,1.194,2.1175
5/25/1999,2.4875,1.1935,2.1475
5/26/1999,2.475,1.249,2.1475
5/27/1999,2.5,1.2305,2.165
5/28/1999,2.5225,1.216,2.195
6/1/1999,2.5175,1.2085,2.1625
6/2/1999,2.5325,1.215,2.1675
6/3/1999,2.61,1.2305,2.2325
6/4/1999,2.5675,1.2,2.2075
6/7/1999,2.5775,1.12,2.225
6/8/1999,2.5525,1.057,2.23
6/9/1999,2.55,1.064,2.2075
6/10/1999,2.5975,1.0555,2.2025
6/11/1999,2.57,1.058,2.1725
6/14/1999,2.6275,1.043,2.1825
6/15/1999,2.59,1.0395,2.1425
6/16/1999,2.5725,1.053,2.175
6/17/1999,2.55,1.0535,2.1725
6/18/1999,2.5475,1.059,2.2075
6/21/1999,2.5475,1.035,2.1925
6/22/1999,2.5025,1.0555,2.1625
6/23/1999,2.52,1.053,2.175
6/24/1999,2.5,1.0325,2.145
6/25/1999,2.538,1.0118,2.1455
6/28/1999,2.578,1.0039,2.123
6/29/1999,2.5835,1.0157,2.131
6/30/1999,2.614,1.014,2.1525
7/1/1999,2.5875,1.0045,2.0825
7/2/1999,2.5175,0.98,2.0225
7/6/1999,2.4725,0.92,1.95
7/7/1999,2.4925,0.941,1.9425
7/8/1999,2.46,0.9645,1.8975
7/9/1999,2.4375,0.973,1.8625
7/12/1999,2.44,0.927,1.8675
7/13/1999,2.43,0.937,1.86
7/14/1999,2.4425,0.959,1.9
7/15/1999,2.4525,0.9415,1.9375
7/16/1999,2.4275,0.9295,1.8775
7/19/1999,2.4525,0.949,1.9175
7/20/1999,2.4725,0.9525,1.955
7/21/1999,2.5375,0.951,2.03
7/22/1999,2.5275,0.981,2.045
7/23/1999,2.625,0.948,2.12
7/26/1999,2.585,0.9605,2.0475
7/27/1999,2.52,0.976,1.965
7/28/1999,2.565,0.961,1.96
7/29/1999,2.575,0.951,1.9975
7/30/1999,2.6375,0.911,2.0325
8/2/1999,2.8275,0.9375,2.1525
8/3/1999,2.72,0.935,2.195
8/4/1999,2.765,0.9375,2.25
8/5/1999,2.785,0.9415,2.2325
8/6/1999,2.7925,0.929,2.235
8/9/1999,2.795,0.9425,2.235
8/10/1999,2.7925,0.9375,2.2825
8/11/1999,2.7275,0.967,2.2225
8/12/1999,2.635,0.9375,2.1025
8/13/1999,2.6825,0.986,2.095
8/16/1999,2.6875,0.8975,2.14
8/17/1999,2.69,0.9035,2.165
8/18/1999,2.705,0.9,2.15
8/19/1999,2.7225,0.888,2.14
8/20/1999,2.695,0.8835,2.0975
8/23/1999,2.7075,0.8965,2.0675
8/24/1999,2.6725,0.888,2.035
8/25/1999,2.6875,0.8935,2.0625
8/26/1999,2.701,0.8875,2.0535
8/27/1999,2.6945,0.8942,2.0715
8/30/1999,2.701,0.8711,2.1125
8/31/1999,2.7875,0.8913,2.1645
9/1/1999,2.8375,0.9425,2.21
9/2/1999,2.8625,0.941,2.22
9/3/1999,2.89,0.923,2.225
9/7/1999,2.9275,0.9045,2.2525
9/8/1999,2.86,0.908,2.21
9/9/1999,2.8525,0.872,2.19
9/10/1999,2.885,0.8535,2.1775
9/13/1999,2.88,0.858,2.16
9/14/1999,2.88,0.863,2.1475
9/15/1999,2.745,0.845,2.1225
9/16/1999,2.7625,0.843,2.1275
9/17/1999,2.755,0.8405,2.1025
9/20/1999,2.7225,0.8335,2.1025
9/21/1999,2.7025,0.8265,2.1075
9/22/1999,2.6975,0.818,2.1025
9/23/1999,2.7325,0.832,2.0825
9/24/1999,2.7775,0.8405,2.0875
9/27/1999,2.7975,0.844,2.12
9/28/1999,2.8575,0.8495,2.1375
9/29/1999,2.8425,0.867,2.1375
9/30/1999,2.7575,0.8245,2.0825
10/1/1999,2.67,0.8135,2.05
10/4/1999,2.6875,0.8285,2.0425
10/5/1999,2.645,0.8505,2.035
10/6/1999,2.6425,0.855,2.0475
10/7/1999,2.5875,0.853,2.0325
10/8/1999,2.5475,0.851,1.985
10/11/1999,2.535,0.9095,1.9875
10/12/1999,2.575,0.9655,2.0125
10/13/1999,2.555,1.1935,2.005
10/14/1999,2.555,1.071,2.01
10/15/1999,2.565,1.084,1.9925
10/18/1999,2.6025,0.956,2.0225
10/19/1999,2.63,0.9765,2.01
10/20/1999,2.5775,0.954,2.005
10/21/1999,2.57,0.906,2
10/22/1999,2.58,0.929,1.995
10/25/1999,2.62,0.9975,2.0175
10/26/1999,2.5675,0.953,2.0175
10/27/1999,2.565,0.9565,2.005
10/28/1999,2.5725,0.967,1.995
10/29/1999,2.5575,1.002,1.995
11/1/1999,2.52,1.1035,1.9825
11/2/1999,2.5525,1.0385,1.99
11/3/1999,2.5925,1.0515,2.015
11/4/1999,2.5925,1.0595,2.0175
11/5/1999,2.56,1.0495,2.01
11/8/1999,2.5875,1.109,2.02
11/9/1999,2.535,1.134,2.0075
11/10/1999,2.48,1.12,1.9525
11/11/1999,2.47,1.1655,1.9525
11/12/1999,2.4425,1.225,1.9425
11/15/1999,2.5,1.288,1.96
11/16/1999,2.5075,1.255,1.9625
11/17/1999,2.4575,1.2505,1.945
11/18/1999,2.405,1.1195,1.925
11/19/1999,2.4325,1.1,1.9225
11/22/1999,2.435,1.103,1.9375
11/23/1999,2.4325,1.0809,1.94
11/24/1999,2.4245,1.0839,1.956
11/29/1999,2.414,1.168,1.957
11/30/1999,2.462,1.3375,1.979
12/1/1999,2.515,1.3085,2.0275
12/2/1999,2.4725,1.3595,2.025
12/3/1999,2.4275,1.4405,2.015
12/6/1999,2.4775,1.3455,2.045
12/7/1999,2.4575,1.336,2.0325
12/8/1999,2.4175,1.291,2
12/9/1999,2.4075,1.2225,1.9725
12/10/1999,2.4175,1.27,1.9825
12/13/1999,2.3775,1.2435,1.9575
12/14/1999,2.4125,1.225,1.99
12/15/1999,2.4125,1.2835,1.99
12/16/1999,2.4375,1.3085,2
12/17/1999,2.4625,1.324,2.015
12/20/1999,2.49,1.353,2.0325
12/21/1999,2.46,1.207,2.0225
12/22/1999,2.48,1.1765,2.035
12/23/1999,2.4975,1.2125,2.0425
12/27/1999,2.47,1.2215,2.04
12/28/1999,2.4725,1.19,2.0475
12/29/1999,2.4675,1.2,2.0375
12/30/1999,2.485,1.259,2.045
1/3/2000,2.475,1.165,2.0075
1/4/2000,2.4725,1.1625,2.03
1/5/2000,2.4975,1.186,2.03
1/6/2000,2.485,1.1685,2.0375
1/7/2000,2.5175,1.1415,2.07
1/10/2000,2.535,1.1755,2.085
1/11/2000,2.5375,1.178,2.0725
1/12/2000,2.5875,1.1895,2.155
1/13/2000,2.635,1.1855,2.2075
1/14/2000,2.65,1.1255,2.19
1/18/2000,2.645,1.1575,2.2
1/19/2000,2.66,1.167,2.2075
1/20/2000,2.65,1.12,2.2075
1/21/2000,2.6425,1.112,2.2275
1/24/2000,2.66,1.119,2.2725
1/25/2000,2.6475,1.1285,2.275
1/26/2000,2.6,1.1515,2.23
1/27/2000,2.635,1.146,2.2575
1/28/2000,2.5975,1.147,2.235
1/31/2000,2.5625,1.111,2.2
2/1/2000,2.58,1.1165,2.22
2/2/2000,2.5725,1.1225,2.2075
2/3/2000,2.5375,1.1295,2.18
2/4/2000,2.57,1.129,2.1975
2/7/2000,2.5875,1.117,2.215
2/8/2000,2.5925,1.0855,2.2125
2/9/2000,2.655,1.077,2.225
2/10/2000,2.7175,1.0875,2.255
2/11/2000,2.695,1.088,2.2175
2/14/2000,2.6875,1.05,2.2225
2/15/2000,2.66,1.058,2.2225
2/16/2000,2.6525,1.0495,2.23
2/17/2000,2.625,1.0535,2.2125
2/18/2000,2.6475,1.043,2.205
2/22/2000,2.6225,1.032,2.1925
2/23/2000,2.5475,1.036,2.1525
2/24/2000,2.5725,1.0203,2.1795
2/25/2000,2.525,0.9902,2.1655
2/28/2000,2.5185,1.0192,2.1725
2/29/2000,2.566,1.003,2.222
3/1/2000,2.5975,1.019,2.23
3/2/2000,2.5825,1.0585,2.24
3/3/2000,2.5825,1.054,2.255
3/6/2000,2.605,1.068,2.2875
3/7/2000,2.5975,1.0875,2.2525
3/8/2000,2.6175,1.08,2.2625
3/9/2000,2.6325,1.077,2.2725
3/10/2000,2.6,1.0645,2.2675
3/13/2000,2.635,1.064,2.3075
3/14/2000,2.71,1.0275,2.38
3/15/2000,2.6875,1.0315,2.36
3/16/2000,2.6625,1.0665,2.3525
3/17/2000,2.7225,1.0635,2.4075
3/20/2000,2.6625,1.0325,2.3575
3/21/2000,2.6025,1.042,2.32
3/22/2000,2.6175,1.058,2.345
3/23/2000,2.5625,1.021,2.3025
3/24/2000,2.5275,1.0315,2.32
3/27/2000,2.545,1.0315,2.325
3/28/2000,2.4975,1.045,2.25
3/29/2000,2.5125,1.039,2.27
3/30/2000,2.555,1.035,2.3325
3/31/2000,2.6225,1.037,2.36
4/3/2000,2.5775,1.021,2.3425
4/4/2000,2.5575,1.001,2.32
4/5/2000,2.5625,1.018,2.32
4/6/2000,2.5375,1.0085,2.27
4/7/2000,2.585,0.996,2.2925
4/10/2000,2.5275,0.9665,2.27
4/11/2000,2.5275,0.9655,2.2325
4/12/2000,2.555,0.942,2.255
4/13/2000,2.5775,0.947,2.275
4/14/2000,2.5575,0.9265,2.2625
4/17/2000,2.5325,0.928,2.24
4/18/2000,2.5225,0.9405,2.245
4/19/2000,2.53,0.957,2.2775
4/20/2000,2.51,0.9775,2.2675
4/24/2000,2.5075,0.9425,2.28
4/25/2000,2.548,0.9618,2.323
4/26/2000,2.535,0.9585,2.311
4/27/2000,2.488,0.9641,2.3065
4/28/2000,2.5225,0.9746,2.3035
5/1/2000,2.6475,1.0355,2.44
5/2/2000,2.6575,1.025,2.4625
5/3/2000,2.72,0.972,2.5075
5/4/2000,2.765,0.9995,2.5025
5/5/2000,2.7275,0.997,2.4825
5/8/2000,2.6875,1.0015,2.41
5/9/2000,2.685,1.0045,2.3875
5/10/2000,2.75,1.001,2.4425
5/11/2000,2.82,0.987,2.4475
5/12/2000,2.8425,0.945,2.4575
5/15/2000,2.8225,0.9375,2.3875
5/16/2000,2.8125,0.9465,2.355
5/17/2000,2.77,0.937,2.355
5/18/2000,2.72,0.941,2.38
5/19/2000,2.7625,0.9795,2.4
5/22/2000,2.8025,1.033,2.41
5/23/2000,2.8125,1.037,2.3825
5/24/2000,2.795,1.0185,2.35
5/25/2000,2.795,0.9925,2.305
5/26/2000,2.8075,0.992,2.335
5/30/2000,2.7425,1.004,2.2425
5/31/2000,2.7475,0.93,2.25
6/1/2000,2.705,0.9445,2.255
6/2/2000,2.7125,0.9555,2.29
6/5/2000,2.66,0.9335,2.2425
6/6/2000,2.67,0.8915,2.2575
6/7/2000,2.6425,0.9205,2.1975
6/8/2000,2.665,0.9255,2.19
6/9/2000,2.6975,0.9185,2.1925
6/12/2000,2.6575,0.9115,2.0825
6/13/2000,2.6475,0.908,2.0775
6/14/2000,2.6125,0.8985,2.0325
6/15/2000,2.6275,0.8815,2.0575
6/16/2000,2.63,0.8725,2.0725
6/19/2000,2.6875,0.872,2.055
6/20/2000,2.7375,0.8725,2.0225
6/21/2000,2.77,0.8445,2.035
6/22/2000,2.775,0.8615,2.0275
6/23/2000,2.7225,0.8705,1.995
6/26/2000,2.74,0.8715,1.9425
6/27/2000,2.7605,0.8896,1.9845
6/28/2000,2.766,0.8863,1.9605
6/29/2000,2.7955,0.8793,2.0015
6/30/2000,2.689,0.8693,1.941
7/5/2000,2.5875,0.881,1.925
7/6/2000,2.55,0.854,1.885
7/7/2000,2.5475,0.834,1.9075
7/10/2000,2.57,0.8635,1.87
7/11/2000,2.5625,0.929,1.85
7/12/2000,2.525,0.925,1.8575
7/13/2000,2.545,1.022,1.86
7/14/2000,2.4875,0.9135,1.825
7/17/2000,2.4425,1.0105,1.7925
7/18/2000,2.4125,1.1905,1.8075
7/19/2000,2.445,1.1175,1.8175
7/20/2000,2.4675,0.9775,1.86
7/21/2000,2.4725,0.9665,1.8775
7/24/2000,2.455,0.863,1.845
7/25/2000,2.455,0.852,1.8275
7/26/2000,2.4425,0.8695,1.805
7/27/2000,2.4575,0.861,1.81
7/28/2000,2.48,0.874,1.8025
7/31/2000,2.4625,0.8645,1.8025
8/1/2000,2.45,0.863,1.7975
8/2/2000,2.4625,0.8645,1.805
8/3/2000,2.4225,0.8585,1.8
8/4/2000,2.37,0.856,1.7875
8/7/2000,2.335,0.854,1.7775
8/8/2000,2.365,0.837,1.795
8/9/2000,2.355,0.795,1.7825
8/10/2000,2.3575,0.796,1.7725
8/11/2000,2.3675,0.8065,1.7475
8/14/2000,2.385,0.788,1.7575
8/15/2000,2.405,0.786,1.7575
8/16/2000,2.435,0.783,1.785
8/17/2000,2.395,0.7855,1.785
8/18/2000,2.3875,0.784,1.7725
8/21/2000,2.3625,0.775,1.7625
8/22/2000,2.3475,0.771,1.755
8/23/2000,2.3375,0.746,1.7525
8/24/2000,2.4,0.778,1.76
8/25/2000,2.415,0.7775,1.765
8/28/2000,2.4625,0.7619,1.8195
8/29/2000,2.5765,0.7674,1.8915
8/30/2000,2.5705,0.7729,1.8885
8/31/2000,2.6475,0.7866,1.9395
9/1/2000,2.675,0.8035,1.9425
9/5/2000,2.695,0.785,1.98
9/6/2000,2.64,0.803,1.9375
9/7/2000,2.655,0.827,1.9325
9/8/2000,2.6625,0.823,1.955
9/11/2000,2.655,0.8305,1.96
9/12/2000,2.6075,0.839,1.94
9/13/2000,2.57,0.8475,1.915
9/14/2000,2.5425,0.821,1.8975
9/15/2000,2.5225,0.8125,1.8775
9/18/2000,2.5625,0.824,1.895
9/19/2000,2.4925,0.8215,1.8725
9/20/2000,2.4975,0.7915,1.88
9/21/2000,2.475,0.778,1.9025
9/22/2000,2.5075,0.78,1.94
9/25/2000,2.535,0.7905,1.9325
9/26/2000,2.545,0.8175,1.945
9/27/2000,2.585,0.7895,1.945
9/28/2000,2.5925,0.7985,1.9625
9/29/2000,2.65,0.83,1.9775
10/2/2000,2.67,0.7935,1.9925
10/3/2000,2.6875,0.794,2.035
10/4/2000,2.6725,0.7935,2.0425
10/5/2000,2.6725,0.787,2.035
10/6/2000,2.68,0.7945,2.0325
10/9/2000,2.6725,0.7995,2.015
10/10/2000,2.7525,0.8075,2.035
10/11/2000,2.7675,0.8315,2.045
10/12/2000,2.735,0.813,2.08
10/13/2000,2.6725,0.8105,2.08
10/16/2000,2.7075,0.8565,2.0675
10/17/2000,2.685,0.887,2.075
10/18/2000,2.6375,0.8825,2.0625
10/19/2000,2.6025,0.867,2.0675
10/20/2000,2.6125,0.8415,2.0525
10/23/2000,2.5675,0.7845,2.0325
10/24/2000,2.5625,0.7925,2.04
10/25/2000,2.555,0.7805,2.0325
10/26/2000,2.5625,0.754,2.0225
10/27/2000,2.59,0.756,2.0075
10/30/2000,2.555,0.735,2.005
10/31/2000,2.5475,0.744,2.06
11/1/2000,2.5475,0.739,2.06
11/2/2000,2.5975,0.7425,2.12
11/3/2000,2.64,0.736,2.1325
11/6/2000,2.6275,0.747,2.135
11/7/2000,2.6225,0.746,2.1475
11/8/2000,2.6525,0.753,2.16
11/9/2000,2.5825,0.74,2.1375
11/10/2000,2.5675,0.7415,2.12
11/13/2000,2.5775,0.7145,2.1125
11/14/2000,2.5575,0.714,2.0875
11/15/2000,2.545,0.703,2.075
11/16/2000,2.545,0.6885,2.0875
11/17/2000,2.56,0.6855,2.1125
11/20/2000,2.56,0.7035,2.11
11/21/2000,2.5475,0.6855,2.1075
11/22/2000,2.575,0.683,2.1025
11/27/2000,2.609,0.6895,2.1295
11/28/2000,2.626,0.7136,2.1275
11/29/2000,2.6245,0.7277,2.125
11/30/2000,2.702,0.708,2.1815
12/1/2000,2.7775,0.7165,2.215
12/4/2000,2.795,0.718,2.2025
12/5/2000,2.7725,0.709,2.2
12/6/2000,2.7675,0.7065,2.1875
12/7/2000,2.705,0.7075,2.1475
12/8/2000,2.735,0.68,2.1875
12/11/2000,2.7075,0.6835,2.17
12/12/2000,2.705,0.6825,2.1625
12/13/2000,2.7025,0.68,2.175
12/14/2000,2.68,0.6555,2.185
12/15/2000,2.6525,0.667,2.1825
12/18/2000,2.6875,0.659,2.2325
12/19/2000,2.725,0.6505,2.2575
12/20/2000,2.71,0.6545,2.25
12/21/2000,2.7275,0.6655,2.2625
12/22/2000,2.7575,0.654,2.2675
12/26/2000,2.745,0.673,2.2675
12/27/2000,2.7275,0.664,2.2875
12/28/2000,2.7175,0.6735,2.3025
12/29/2000,2.795,0.6555,2.3175
1/2/2001,2.7625,0.634,2.2725
1/3/2001,2.8325,0.6345,2.3
1/4/2001,2.8425,0.6335,2.3
1/5/2001,2.83,0.6435,2.26
1/8/2001,2.83,0.6385,2.2575
1/9/2001,2.85,0.638,2.275
1/10/2001,2.89,0.6335,2.295
1/11/2001,2.8975,0.636,2.225
1/12/2001,2.89,0.65,2.1925
1/16/2001,2.8525,0.674,2.1625
1/17/2001,2.825,0.702,2.175
1/18/2001,2.845,0.6675,2.18
1/19/2001,2.855,0.683,2.15
1/22/2001,2.8525,0.7125,2.1525
1/23/2001,2.8575,0.6985,2.14
1/24/2001,2.855,0.7005,2.155
1/25/2001,2.79,0.6785,2.135
1/26/2001,2.7625,0.671,2.095
1/29/2001,2.6925,0.654,2.0825
1/30/2001,2.705,0.642,2.0925
1/31/2001,2.73,0.6375,2.09
2/1/2001,2.7025,0.647,2.11
2/2/2001,2.72,0.632,2.13
2/5/2001,2.685,0.627,2.12
2/6/2001,2.67,0.622,2.135
2/7/2001,2.67,0.6175,2.1225
2/8/2001,2.6675,0.62,2.1
2/9/2001,2.6625,0.6265,2.1025
2/12/2001,2.6175,0.623,2.1025
2/13/2001,2.63,0.628,2.0975
2/14/2001,2.675,0.628,2.1275
2/15/2001,2.675,0.615,2.12
2/16/2001,2.6425,0.598,2.12
2/20/2001,2.6625,0.6275,2.1225
2/21/2001,2.6225,0.6315,2.105
2/22/2001,2.585,0.6285,2.0975
2/23/2001,2.616,0.6534,2.108
2/26/2001,2.632,0.6456,2.1235
2/27/2001,2.6455,0.6554,2.153
2/28/2001,2.744,0.655,2.209
3/1/2001,2.7725,0.648,2.24
3/2/2001,2.8025,0.6585,2.2275
3/5/2001,2.8375,0.659,2.225
3/6/2001,2.825,0.6725,2.2325
3/7/2001,2.8,0.679,2.2025
3/8/2001,2.8,0.6665,2.2025
3/9/2001,2.795,0.6395,2.1975
3/12/2001,2.855,0.643,2.2125
3/13/2001,2.855,0.632,2.205
3/14/2001,2.8375,0.63,2.1775
3/15/2001,2.7375,0.61,2.1075
3/16/2001,2.705,0.61,2.075
3/19/2001,2.6875,0.6155,2.09
3/20/2001,2.7075,0.617,2.115
3/21/2001,2.665,0.6115,2.1025
3/22/2001,2.5975,0.602,2.0525
3/23/2001,2.6225,0.601,2.07
3/26/2001,2.67,0.6185,2.0975
3/27/2001,2.67,0.6105,2.11
3/28/2001,2.6425,0.6115,2.0925
3/29/2001,2.65,0.6175,2.0725
3/30/2001,2.55,0.603,2.0325
4/2/2001,2.59,0.595,2.0825
4/3/2001,2.6175,0.587,2.0925
4/4/2001,2.6525,0.5925,2.1175
4/5/2001,2.65,0.591,2.1225
4/6/2001,2.62,0.581,2.1025
4/9/2001,2.6,0.576,2.1075
4/10/2001,2.5725,0.5735,2.09
4/11/2001,2.6075,0.5735,2.105
4/12/2001,2.6675,0.576,2.1175
4/16/2001,2.695,0.5665,2.12
4/17/2001,2.6575,0.562,2.0925
4/18/2001,2.6825,0.5865,2.09
4/19/2001,2.675,0.5755,2.045
4/20/2001,2.67,0.5715,2.02
4/23/2001,2.645,0.6175,1.965
4/24/2001,2.6375,0.586,1.945
4/25/2001,2.7085,0.5839,1.971
4/26/2001,2.7435,0.596,2.0295
4/27/2001,2.7165,0.6281,2.0095
4/30/2001,2.8115,0.6393,2.0585
5/1/2001,2.82,0.6715,2.075
5/2/2001,2.785,0.657,2.085
5/3/2001,2.735,0.674,2.0775
5/4/2001,2.7375,0.6625,2.1
5/7/2001,2.6925,0.6875,2.08
5/8/2001,2.6675,0.689,2.05
5/9/2001,2.6575,0.679,2.05
5/10/2001,2.685,0.6855,1.9825
5/11/2001,2.7125,0.6765,1.97
5/14/2001,2.785,0.6425,2.0175
5/15/2001,2.775,0.646,2.0175
5/16/2001,2.7575,0.651,2.015
5/17/2001,2.7575,0.6505,2.0125
5/18/2001,2.7175,0.664,1.9975
5/21/2001,2.63,0.649,1.94
5/22/2001,2.5975,0.6505,1.9125
5/23/2001,2.6,0.6355,1.9225
5/24/2001,2.6175,0.628,1.9375
5/25/2001,2.5975,0.599,1.9125
5/29/2001,2.6475,0.598,1.8925
5/30/2001,2.64,0.5915,1.9
5/31/2001,2.67,0.5715,1.9275
6/1/2001,2.7075,0.579,1.9875
6/4/2001,2.635,0.5945,1.9575
6/5/2001,2.605,0.597,1.955
6/6/2001,2.615,0.584,1.985
6/7/2001,2.6425,0.577,1.985
6/8/2001,2.64,0.5815,1.9725
6/11/2001,2.6175,0.57,1.9875
6/12/2001,2.6325,0.5765,1.9725
6/13/2001,2.62,0.5775,1.965
6/14/2001,2.5925,0.5885,1.9475
6/15/2001,2.5575,0.594,1.905
6/18/2001,2.6275,0.6095,1.905
6/19/2001,2.615,0.5755,1.93
6/20/2001,2.56,0.552,1.9025
6/21/2001,2.5525,0.575,1.8825
6/22/2001,2.51,0.559,1.8725
6/25/2001,2.4575,0.553,1.845
